date,cases_diff,daily_cases,total_cases,daily_doses,total_doses,hospitalised,icu,vent,daily_deaths,deaths,pcr_tests,temp_celc,lockdown_level,schools_closed,restaurants_closed,home_gatherings,outdoor_gatherings,masks_mandate,international_travel,
02/22/2022,1175,6786,1004549,37093,14137666,345,48,8,13,2392,19371231,-1,0,0,0,500,1000,0,0,
02/23/2022,140,6926,1011358,34161,14171827,319,46,8,18,2410,19394127,0,0,0,0,500,1000,0,0,
02/24/2022,-211,6715,1017972,31469,14203296,322,43,5,16,2426,19415349,1,0,0,0,500,1000,0,0,
02/25/2022,-135,6580,1024397,31942,14235238,301,38,4,11,2437,19434412,2,0,0,0,500,1000,0,0,
02/26/2022,-706,5874,1030021,30895,14266133,281,43,5,15,2452,19452040,5,0,0,0,500,1000,0,0,
02/27/2022,-822,5052,1034945,18434,14284567,274,38,5,17,2469,19468005,8,0,0,0,500,1000,0,0,
02/28/2022,800,5852,1040755,9023,14293590,283,42,7,3,2472,19481752,8,0,0,0,500,1000,0,0,
03/01/2022,1027,6879,1047412,25359,14318949,255,41,5,18,2490,19495293,8,0,0,0,500,1000,0,0,
03/02/2022,247,7126,1054417,21794,14340743,264,37,5,27,2517,19518627,8,0,0,0,500,1000,0,0,
03/03/2022,-33,7093,1061408,20177,14360920,262,33,5,23,2540,19538190,7,0,0,0,500,1000,0,0,
03/04/2022,-548,6545,1067857,20642,14381562,245,28,7,26,2566,19557576,6,0,0,0,500,1000,0,0,
03/05/2022,-824,5721,1073518,21705,14403267,250,28,8,24,2590,19570868,6,0,0,0,500,1000,0,0,
03/06/2022,-675,5046,1078462,14529,14417796,219,27,7,4,2594,19586019,6,0,0,0,500,1000,0,0,
03/07/2022,599,5645,1084018,6591,14424387,227,29,7,2,2596,19598972,6,0,0,0,500,1000,0,0,
03/08/2022,1398,7043,1091012,22483,14446870,203,29,4,6,2602,19613443,7,0,0,0,500,1000,0,0,
03/09/2022,38,7081,1097997,21804,14468674,196,32,3,9,2611,19633556,5,0,0,0,500,1000,0,0,
03/10/2022,698,7779,1105640,22636,14491310,188,32,3,8,2619,19653136,4,0,0,0,500,1000,0,0,
03/11/2022,-968,6811,1112363,22793,14514103,185,27,3,10,2629,19671659,5,0,0,0,500,1000,0,0,
03/12/2022,-736,6075,1118305,27038,14541141,175,22,4,11,2640,19688532,6,0,0,0,500,1000,0,0,
03/13/2022,-883,5192,1123413,19691,14560832,195,25,8,4,2644,19702832,8,0,0,0,500,1000,0,0,
03/14/2022,307,5499,1128832,8824,14569656,198,25,7,1,2645,19713410,7,0,0,0,500,1000,0,0,
03/15/2022,1961,7460,1136213,7693,14577349,197,24,6,4,2649,19725282,8,0,0,0,500,1000,0,0,
03/16/2022,1966,9426,1145594,25123,14602472,201,24,6,8,2657,19739595,7,0,0,0,500,1000,0,0,
03/17/2022,326,9752,1155302,22733,14625205,197,23,4,7,2664,19762609,7,0,0,0,500,1000,0,0,
03/18/2022,-716,9036,1164063,21619,14646824,199,23,5,9,2673,19783260,7,0,0,0,500,1000,0,0,
03/19/2022,-1189,7847,1171736,24579,14671403,210,23,5,2,2675,19801658,7,0,0,0,500,1000,0,0,
03/20/2022,-1153,6694,1178237,20355,14691758,215,21,6,0,2675,19818623,6,0,0,0,500,1000,0,0,
03/21/2022,837,7531,1185645,10650,14702408,248,20,5,0,2675,19831384,7,0,0,0,500,1000,0,0,
03/22/2022,2063,9594,1195179,22411,14724819,256,24,5,7,2682,19799696,9,0,0,0,500,1000,0,0,
03/23/2022,877,10471,1205520,20557,14745376,243,23,4,11,2693,19831384,10,0,0,0,500,1000,0,0,
03/24/2022,-212,10259,1215677,17716,14763092,244,25,2,11,2704,19842436,7,0,0,0,500,1000,0,0,
03/25/2022,-1015,9244,1224825,19589,14782681,253,19,4,9,2713,19860220,8,0,0,0,500,1000,0,0,
03/26/2022,-895,8349,1233052,21672,14804353,250,18,4,9,2722,19877518,9,0,0,0,500,1000,0,0,
03/27/2022,-883,7466,1240399,17586,14821939,260,19,4,5,2727,19894888,10,0,0,0,500,1000,0,0,
03/28/2022,1273,8739,1249045,8390,14830329,252,21,6,0,2727,19909041,9,0,0,0,500,1000,0,0,
03/29/2022,2177,10916,1259745,18449,14848778,284,33,6,5,2732,19934391,9,0,0,0,500,1000,0,0,
03/30/2022,833,11749,1271422,16155,14864933,280,18,5,7,2739,19958896,9,0,0,0,500,1000,0,0,
03/31/2022,-457,11292,1282623,14392,14879325,312,14,4,4,2743,19982645,8,0,0,0,500,1000,0,0,
04/01/2022,-868,10424,1292898,13696,14893021,310,12,3,6,2749,20005579,7,0,0,0,500,1000,0,0,
04/02/2022,-1275,9149,1301815,13270,14906291,306,15,2,3,2752,20025277,8,0,0,0,500,1000,0,0,
04/03/2022,-141,9008,1310667,11215,14917506,307,18,3,2,2754,20044617,8,0,0,0,500,1000,0,0,
04/04/2022,1003,10011,1320174,5225,14922731,305,17,3,1,2755,20057243,7,0,0,0,500,1000,0,0,
04/05/2022,1996,12007,1331498,12985,14935716,339,18,4,8,2763,20074813,7,0,0,0,500,1000,0,0,
04/06/2022,143,12150,1342013,12215,14947931,331,16,4,3,2766,20100977,7,0,0,0,500,1000,0,0,
04/07/2022,164,12314,1354194,12313,14960244,283,12,2,4,2770,20123255,11,0,0,0,500,1000,0,0,
04/08/2022,-1122,11192,1364840,11274,14971518,335,12,3,4,2774,20147720,9,0,0,0,500,1000,0,0,
04/09/2022,-1582,9610,1372752,11946,14983464,366,15,3,7,2781,20167488,7,0,0,0,500,1000,0,0,
04/10/2022,-100,9510,1382188,7705,14991169,356,16,1,1,2782,20187219,4,0,0,0,500,1000,0,0,
04/11/2022,87,9597,1391087,4280,14995449,381,20,1,1,2783,20202400,7,0,0,0,500,1000,0,0,
04/12/2022,696,10293,1399921,14318,15009767,376,19,2,12,2795,20218677,5,0,0,0,500,1000,0,0,
04/13/2022,614,10907,1410186,12476,15022243,391,19,2,14,2809,20241526,6,0,0,0,500,1000,0,0,
04/14/2022,-445,10462,1420083,13022,15035265,392,19,4,14,2823,20262105,7,0,0,0,500,1000,0,0,
04/15/2022,-798,9664,1429176,12922,15048187,392,19,4,7,2830,20262105,6,0,0,0,500,1000,0,0,
04/16/2022,-105,9559,1438460,1633,15049820,403,21,8,8,2838,20300305,6,0,0,0,500,1000,0,0,
04/17/2022,-1406,8153,1446442,2103,15051923,403,21,10,2,2840,20300305,8,0,0,0,500,1000,0,0,
04/18/2022,-235,7918,1452504,595,15052518,403,21,10,1,2841,20300305,8,0,0,0,500,1000,0,0,
04/19/2022,1058,8976,1460939,1824,15054342,443,31,10,7,2848,20337360,7,0,0,0,500,1000,0,0,
04/20/2022,1652,10628,1471330,15200,15069542,437,34,12,12,2860,20353228,7,0,0,0,500,1000,0,0,
04/21/2022,46,10674,1481727,15487,15085029,444,35,11,11,2871,20373828,8,0,0,0,500,1000,0,0,
04/22/2022,-1235,9439,1490679,15313,15100342,428,30,8,16,2887,20392796,9,0,0,0,500,1000,0,0,
04/23/2022,-1319,8120,1498555,15181,15115523,428,30,8,11,2898,20392796,9,0,0,0,500,1000,0,0,
04/24/2022,-1016,7104,1505536,7364,15122887,428,30,8,2,2900,20392796,10,0,0,0,500,1000,0,0,
04/25/2022,539,7643,1513000,2670,15125557,428,30,9,2,2902,20392796,10,0,0,0,500,1000,0,0,
04/26/2022,1622,9265,1521951,1582,15127139,455,33,9,17,2919,20444223,8,0,0,0,500,1000,0,0,
04/27/2022,1469,10734,1531632,14915,15142054,456,32,8,13,2932,20459742,8,0,0,0,500,1000,0,0,
04/28/2022,-307,10427,1541564,14514,15156568,445,35,7,9,2941,20479396,8,0,0,0,500,1000,0,0,
04/29/2022,656,11083,1552351,13913,15170481,428,35,5,7,2948,20500080,10,0,0,0,500,1000,0,0,
04/30/2022,-2019,9064,1561288,14032,15184513,428,35,3,19,2967,20500080,10,0,0,0,500,1000,0,0,
05/01/2022,-1410,7654,1568836,6273,15190786,428,35,3,7,2974,20500080,10,0,0,0,500,1000,0,0,
05/02/2022,455,8109,1576692,2452,15193238,456,26,4,1,2975,20543926,10,0,0,0,500,1000,0,0,
05/03/2022,2075,10184,1586515,12295,15205533,482,25,6,12,2987,20557740,10,0,0,0,500,1000,0,0,
05/04/2022,595,10779,1597464,13373,15218906,473,25,6,11,2998,20576892,9,0,0,0,500,1000,0,0,
05/05/2022,817,11596,1608991,14682,15233588,492,29,7,14,3012,20596320,9,0,0,0,500,1000,0,0,
05/06/2022,-1291,10305,1619166,14614,15248202,502,31,8,9,3021,20614947,9,0,0,0,500,1000,0,0,
05/07/2022,-940,9365,1628391,14646,15262848,494,35,6,9,3030,20631534,9,0,0,0,500,1000,0,0,
05/08/2022,-621,8744,1636997,5661,15268509,491,38,8,4,3034,20648572,8,0,0,0,500,1000,0,0,
05/09/2022,1287,10031,1646973,1656,15270165,491,43,5,0,3034,20662004,9,0,0,0,500,1000,0,0,
05/10/2022,2691,12722,1659560,13615,15283780,519,34,7,18,3052,20675734,10,0,0,0,500,1000,0,0,
05/11/2022,1251,13973,1673414,15306,15299086,533,33,5,16,3068,20699300,10,0,0,0,500,1000,0,0,
05/12/2022,360,14333,1687614,15545,15314631,545,29,8,15,3083,20720470,8,0,0,0,500,1000,0,0,
05/13/2022,-1152,13181,1700696,16567,15331198,491,25,6,18,3101,20742607,9,0,0,0,500,1000,0,0,
05/14/2022,-1021,12160,1712737,14971,15346169,524,24,4,22,3123,20762596,10,0,0,0,500,1000,0,0,
05/15/2022,-1963,10197,1722831,5519,15351688,528,27,4,10,3133,20779993,11,0,0,0,500,1000,0,0,
05/16/2022,1267,11464,1734100,2439,15354127,526,31,2,5,3138,20794566,11,0,0,0,500,1000,0,0,
05/17/2022,2230,13694,1747754,14615,15368742,516,31,3,20,3158,20809061,10,0,0,0,500,1000,0,0,
05/18/2022,526,14220,1761778,16837,15385579,510,31,5,22,3180,20834403,10,0,0,0,500,1000,0,0,
05/19/2022,-1019,13201,1774871,17039,15402618,512,32,7,13,3193,20855191,10,0,0,0,500,1000,0,0,
05/20/2022,-645,12556,1787284,17134,15419752,514,35,8,23,3216,20875884,10,0,0,0,500,1000,0,0,
05/21/2022,-631,11925,1799171,15712,15435464,552,25,7,21,3237,20894990,11,0,0,0,500,1000,0,0,
05/22/2022,-2618,9307,1808418,5318,15440782,541,29,8,10,3247,20910273,12,0,0,0,500,1000,0,0,
05/23/2022,-336,8971,1817339,2479,15443261,555,29,8,5,3252,20922368,13,0,0,0,500,1000,0,0,
05/24/2022,2685,11656,1828848,13497,15456758,545,36,7,16,3268,20935504,10,0,0,0,500,1000,0,0,
05/25/2022,1367,13023,1841737,15633,15472391,567,37,8,64,3332,20956145,12,0,0,0,500,1000,0,0,
05/26/2022,-602,12421,1854017,15380,15487771,559,34,8,18,3350,20974955,11,0,0,0,500,1000,0,0,
05/27/2022,-1052,11369,1864748,16738,15504509,571,33,7,9,3359,20993232,13,0,0,0,500,1000,0,0,
05/28/2022,-2632,8737,1872924,15020,15519529,540,32,6,22,3381,21008571,11,0,0,0,500,1000,0,0,
05/29/2022,-1365,7372,1879645,4925,15524454,507,30,4,16,3397,21021761,12,0,0,0,500,1000,0,0,
05/30/2022,916,8288,1887449,2364,15526818,550,37,4,1,3398,21032772,11,0,0,0,500,1000,0,0,
05/31/2022,1307,9595,1896493,13503,15540321,527,31,7,19,3417,21045077,12,0,0,0,500,1000,0,0,
06/01/2022,339,9934,1905867,14906,15555227,528,30,9,15,3432,21062550,14,0,0,0,500,1000,0,0,
06/02/2022,270,10204,1915845,14488,15569715,525,28,8,10,3442,21078605,14,0,0,0,500,1000,0,0,
06/03/2022,-621,9583,1924941,15126,15584841,514,29,10,22,3464,21094316,12,0,0,0,500,1000,0,0,
06/04/2022,-1138,8445,1932610,13728,15598569,509,29,10,16,3480,21107519,13,0,0,0,500,1000,0,0,
06/05/2022,-1368,7077,1938846,4726,15603295,499,28,9,16,3496,21120068,13,0,0,0,500,1000,0,0,
06/06/2022,480,7557,1941785,1669,15604964,476,25,7,14,3510,21130668,12,0,0,0,500,1000,0,0,
06/07/2022,1624,9181,1950178,11968,15616932,514,24,8,12,3522,21142349,14,0,0,0,500,1000,0,0,
06/08/2022,338,9519,1958894,14083,15631015,522,29,8,25,3547,21159438,14,0,0,0,500,1000,0,0,
06/09/2022,-616,8903,1967333,12954,15643969,517,29,5,22,3569,21174054,11,0,0,0,500,1000,0,0,
06/10/2022,-878,8025,1975143,13675,15657644,512,28,5,19,3588,21188609,13,0,0,0,500,1000,0,0,
06/11/2022,-1801,6224,1979139,12135,15669779,454,27,4,23,3611,21201291,14,0,0,0,500,1000,0,0,
06/12/2022,-1458,4766,1983137,3714,15673493,454,27,5,16,3627,21213537,13,0,0,0,500,1000,0,0,
06/13/2022,313,5079,1987679,1224,15674717,444,23,6,3,3630,21218540,12,0,0,0,500,1000,0,0,
06/14/2022,992,6071,1993547,1262,15675979,473,28,6,15,3645,21225526,12,0,0,0,500,1000,0,0,
06/15/2022,2616,8687,2002075,13136,15689115,476,35,8,18,3663,21238689,11,0,0,0,500,1000,0,0,
06/16/2022,-798,7889,2009557,12679,15701794,465,27,9,21,3684,21252063,13,0,0,0,500,1000,0,0,
06/17/2022,-281,7608,2017103,12940,15714734,438,24,7,18,3702,21275050,13,0,0,0,500,1000,0,0,
06/18/2022,-1007,6601,2023660,10852,15725586,419,25,8,29,3731,21283044,14,0,0,0,500,1000,0,0,
06/19/2022,-1129,5472,2029073,3829,15729415,422,27,9,19,3750,21294656,14,0,0,0,500,1000,0,0,
06/20/2022,189,5661,2034602,1238,15730653,418,21,9,0,3750,21303209,13,0,0,0,500,1000,0,0,
06/21/2022,1846,7507,2042033,9787,15740440,434,21,9,28,3778,21313062,13,0,0,0,500,1000,0,0,
06/22/2022,262,7769,2049734,10679,15751119,402,24,10,24,3802,21332405,15,0,0,0,500,1000,0,0,
06/23/2022,-308,7461,2057128,9830,15760949,411,23,11,9,3811,21340107,13,0,0,0,500,1000,0,0,
06/24/2022,262,7723,2064814,10871,15771820,412,27,11,20,3831,21352862,15,0,0,0,500,1000,0,0,
06/25/2022,-1089,6634,2071365,9052,15780872,420,26,8,24,3855,21364806,20,0,0,0,500,1000,0,0,
06/26/2022,-810,5824,2077153,2823,15783695,451,28,8,15,3870,21374776,22,0,0,0,500,1000,0,0,
06/27/2022,481,6305,2083424,1298,15784993,459,26,10,1,3871,21382804,20,0,0,0,500,1000,0,0,
06/28/2022,1453,7758,2091140,7676,15792669,468,35,9,11,3882,21391725,15,0,0,0,500,1000,0,0,
06/29/2022,3019,10777,2101723,8663,15801332,463,25,7,23,3905,21410821,14,0,0,0,500,1000,0,0,
06/30/2022,-851,9926,2110309,8105,15809437,465,21,4,17,3922,21418319,15,0,0,0,500,1000,0,0,
07/01/2022,-1869,8057,2115846,8437,15817874,472,23,5,12,3934,21431044,16,0,0,0,500,1000,0,0,
07/02/2022,-1633,6424,2122203,6904,15824778,462,18,4,13,3947,21443275,15,0,0,0,500,1000,0,0,
07/03/2022,1944,8368,2130528,2349,15827127,476,20,4,22,3969,21453677,13,0,0,0,500,1000,0,0,
07/04/2022,-1051,7317,2137783,724,15827851,513,28,4,24,3993,21461894,13,0,0,0,500,1000,0,0,
07/05/2022,1423,8740,2146469,6813,15834664,543,28,5,16,4009,21470894,15,0,0,0,500,1000,0,0,
07/06/2022,1316,10056,2156482,8143,15842807,523,29,5,24,4033,21485449,15,0,0,0,500,1000,0,0,
07/07/2022,209,10265,2166726,8497,15851304,592,30,5,11,4044,21499305,15,0,0,0,500,1000,0,0,
07/08/2022,-589,9676,2176379,10186,15861490,629,37,4,9,4053,21513381,16,0,0,0,500,1000,0,0,
07/09/2022,-900,8776,2185163,12995,15874485,667,34,5,20,4073,21526426,16,0,0,0,500,1000,0,0,
07/10/2022,-842,7934,2193091,5400,15879885,671,32,4,2,4075,21538045,16,0,0,0,500,1000,0,0,
07/11/2022,755,8689,2201766,1939,15881824,717,30,6,0,4075,21547278,18,0,0,0,500,1000,0,0,
07/12/2022,1938,10627,2212371,23010,15904834,737,39,7,16,4091,21557532,16,0,0,0,500,1000,0,0,
07/13/2022,549,11176,2223522,26855,15931689,739,36,5,20,4111,21572397,15,0,0,0,500,1000,0,0,
07/14/2022,107,11283,2234742,27025,15958714,771,34,9,20,4131,21587698,15,0,0,0,500,1000,0,0,
07/15/2022,-699,10584,2245301,28598,15987312,749,35,8,17,4148,21603125,15,0,0,0,500,1000,0,0,
07/16/2022,-602,9982,2255268,29245,16016557,802,34,8,8,4156,21618681,16,0,0,0,500,1000,0,0,
07/17/2022,-352,9630,2264880,13045,16029602,760,37,7,16,4172,21632456,15,0,0,0,500,1000,0,0,
07/18/2022,621,10251,2275124,3821,16033423,821,35,9,18,4190,21643246,15,0,0,0,500,1000,0,0,
07/19/2022,1950,12201,2287307,24150,16057573,897,34,11,25,4215,21655081,15,0,0,0,500,1000,0,0,
07/20/2022,783,12984,2300268,27332,16084905,906,45,9,28,4243,21673604,16,0,0,0,500,1000,0,0,
07/21/2022,1328,14312,2314561,25585,16110490,875,46,7,37,4280,21689991,17,0,0,0,500,1000,0,0,
07/22/2022,-2034,12278,2326813,26064,16136554,840,33,7,25,4305,21706580,15,0,0,0,500,1000,0,0,
07/23/2022,-1466,10812,2337600,26270,16162824,820,29,6,44,4349,21722621,15,0,0,0,500,1000,0,0,
07/24/2022,-1311,9501,2347086,10957,16173781,849,27,7,12,4361,21737266,15,0,0,0,500,1000,0,0,
07/25/2022,760,10261,2357336,3659,16177440,855,35,10,0,4361,21748328,19,0,0,0,500,1000,0,0,
07/26/2022,2078,12339,2369621,20686,16198126,869,39,12,40,4401,21760337,21,0,0,0,500,1000,0,0,
07/27/2022,314,12653,2382232,21964,16220090,872,33,11,32,4433,21779197,20,0,0,0,500,1000,0,0,
07/28/2022,-499,12154,2394336,20639,16240729,852,33,9,37,4470,21796546,19,0,0,0,500,1000,0,0,
07/29/2022,-1256,10898,2405011,20170,16260899,813,32,10,107,4577,21817095,19,0,0,0,500,1000,0,0,
07/30/2022,-1961,8937,2413873,18971,16279870,837,38,10,61,4638,21832557,19,0,0,0,500,1000,0,0,
07/31/2022,-1822,7115,2420920,7827,16287697,768,43,7,21,4659,21844366,19,0,0,0,500,1000,0,0,
08/01/2022,563,7678,2428539,2386,16290083,773,50,6,2,4661,21854978,17,0,0,0,500,1000,0,0,
08/02/2022,2401,10079,2438371,13676,16303759,802,44,6,13,4674,21866581,16,0,0,0,500,1000,0,0,
08/03/2022,-957,9122,2447381,15569,16319328,743,40,8,6,4680,21882944,15,0,0,0,500,1000,0,0,
08/04/2022,-337,8785,2456101,14123,16333451,723,37,7,9,4689,21897985,16,0,0,0,500,1000,0,0,
08/05/2022,-1283,7502,2463564,13813,16347264,699,39,7,34,4723,21912767,16,0,0,0,500,1000,0,0,
08/06/2022,-1241,6261,2469825,0,16347264,668,36,7,24,4747,21925895,19,0,0,0,500,1000,0,0,
08/07/2022,-1147,5114,2474890,0,16347264,660,40,11,3,4750,21937532,20,0,0,0,500,1000,0,0,
08/08/2022,-203,4911,2479796,19668,16366932,657,37,8,1,4751,21946041,19,0,0,0,500,1000,0,0,
08/09/2022,1469,6380,2486125,9769,16376701,673,32,6,43,4794,21955494,16,0,0,0,500,1000,0,0,
08/10/2022,-482,5898,2492023,10654,16387355,610,30,8,50,4844,21968869,15,0,0,0,500,1000,0,0,
08/11/2022,-348,5550,2497463,9467,16396822,605,27,8,36,4880,21988883,17,0,0,0,500,1000,0,0,
08/12/2022,-370,5180,2502612,9798,16406620,550,30,8,14,4894,21995295,17,0,0,0,500,1000,0,0,
08/13/2022,-880,4300,2506892,0,16406620,543,31,6,22,4916,22007339,17,0,0,0,500,1000,0,0,
08/14/2022,-850,3450,2510325,0,16406620,575,29,6,24,4940,22016555,16,0,0,0,500,1000,0,0,
08/15/2022,198,3648,2513940,13812,16420432,571,27,7,15,4955,22023678,17,0,0,0,500,1000,0,0,
08/16/2022,1210,4858,2518701,7408,16427840,535,25,9,20,4975,22032188,17,0,0,0,500,1000,0,0,
08/17/2022,-126,4732,2523380,8077,16435917,518,29,7,15,4990,22044293,20,0,0,0,500,1000,0,0,
08/18/2022,-316,4416,2527767,7555,16443472,497,27,9,46,5036,22055393,21,0,0,0,500,1000,0,0,
08/19/2022,-559,3857,2531505,7066,16450538,514,27,8,27,5063,22066377,19,0,0,0,500,1000,0,0,
08/20/2022,-503,3354,2534710,0,16450538,471,30,11,30,5093,22075831,16,0,0,0,500,1000,0,0,
08/21/2022,-917,2437,2537053,0,16450538,438,29,12,18,5111,22083432,16,0,0,0,500,1000,0,0,
08/22/2022,163,2600,2539564,10504,16461042,414,28,10,4,5115,22089455,17,0,0,0,500,1000,0,0,
08/23/2022,1038,3638,2543202,5191,16466233,433,26,7,25,5140,22097090,17,0,0,0,500,1000,0,0,
08/24/2022,-279,3359,2546468,5956,16472189,402,24,5,10,5150,22107396,18,0,0,0,500,1000,0,0,
08/25/2022,-98,3261,2549150,5342,16477531,405,22,7,39,5189,22121613,18,0,0,0,500,1000,0,0,
08/26/2022,-326,2935,2551936,5389,16482920,386,18,7,24,5213,22126778,16,0,0,0,500,1000,0,0,
08/27/2022,-403,2532,2554435,0,16482920,377,16,6,39,5252,22135048,15,0,0,0,500,1000,0,0,
08/28/2022,-433,2099,2556519,0,16482920,372,23,6,9,5261,22142105,15,0,0,0,500,1000,0,0,
08/29/2022,48,2147,2558654,8096,16491016,343,22,4,3,5264,22147606,17,0,0,0,500,1000,0,0,
08/30/2022,803,2950,2561590,4076,16495092,337,22,5,18,5282,22154161,21,0,0,0,500,1000,0,0,
08/31/2022,-93,2857,2564340,4457,16499549,333,20,5,25,5307,22163863,19,0,0,0,500,1000,0,0,
09/01/2022,-212,2645,2566951,4520,16504069,332,15,5,18,5325,22172674,15,0,0,0,500,1000,0,0,
09/02/2022,-252,2393,2569344,4248,16508317,295,13,5,16,5341,22181452,16,0,0,0,500,1000,0,0,
09/03/2022,-380,2013,2571289,0,16508317,298,13,5,10,5351,22188970,16,0,0,0,500,1000,0,0,
09/04/2022,-494,1519,2572796,0,16508317,293,15,6,8,5359,22195802,15,0,0,0,500,1000,0,0,
09/05/2022,190,1709,2574489,6275,16514592,266,14,4,4,5363,22200952,16,0,0,0,500,1000,0,0,
09/06/2022,666,2375,2576852,3465,16518057,260,17,3,25,5388,22207382,17,0,0,0,500,1000,0,0,
09/07/2022,-138,2237,2579060,3768,16521825,222,18,3,11,5399,22216752,16,0,0,0,500,1000,0,0,
09/08/2022,-135,2102,2581130,3770,16525595,227,15,4,24,5423,22224965,15,0,0,0,500,1000,0,0,
09/09/2022,4,2106,2583208,3761,16529356,213,13,3,41,5464,22233284,17,0,0,0,500,1000,0,0,